title,date
"Happy Weekend! Asing Borong Rp 108 M, IHSG Ditutup Hijau",03 July 2020 15:45
"Unilever Tutup 1 Pabrik, 265 Karyawan Diminta di Rumah",03 July 2020 14:55
"Sesi I Hijau, tapi IHSG Belum Sukses Tembus 5.000",03 July 2020 11:56
"Pabrik Tutup Usai Karyawan Kena Covid-19, Saham Unilever Drop",03 July 2020 09:40
"Karyawan Unilever Kena Covid, hingga Pizza Hut Bangkrut",03 July 2020 08:58
"Duh! Unilever Tutup Pabrik Cikarang, Nasib Sahamnya Gimana?",03 July 2020 08:05
"Unilever Tutup Pabrik karena Covid-19, Pasokan Produk Aman?",02 July 2020 16:01
"Unilever Indonesia Tutup Pabrik, Ada Karyawan Terpapar Corona",02 July 2020 15:39
Unilever Indonesia Tidak Setop Iklan di Medsos,01 July 2020 16:39
"Wah! Barito Pacific Terdepak, Sinar Mas Resmi Masuk Big Cap",29 June 2020 11:57
"13 MI & 1 Pejabat OJK Tersangka Baru Jiwasraya, Jonan ke UNVR",26 June 2020 08:31
"Rupiah & Saham Babak Belur Kemarin Gegara IMF, Pulih dong!",26 June 2020 07:05
"Heboh Soal Dukungan LGBT, Unilever Akhirnya Buka Suara",25 June 2020 19:07
Eks Menteri ESDM Ignasius Jonan Berlabuh ke Unilever,25 June 2020 18:30
"Heboh Unilever Dukung LGBT, Begini Pergerakan Harga Sahamnya",25 June 2020 16:12
"Drop 1,37%! IMF Bikin IHSG Balik di Bawah 4.900",25 June 2020 15:42
"Anjlok 1%, IHSG Babak Belur Dihajar Rilis Data IMF",25 June 2020 09:16
"Kapitalisasi Pasar Telkom Turun Sendirian, Tersalip Unilever",22 June 2020 10:22
"Nasib Baik, 4 Saham LQ45 Bisa Tahan dari Serangan Covid-19",19 June 2020 11:45
Mampukah Bursa Menguat di Tengah Risiko 'The Great Lockdown'?,17 June 2020 06:18
"IHSG Terbang 3,5%, tapi Asing Bawa Kabur Hampir Rp 600 M",16 June 2020 15:36
Terima Kasih The Fed! IHSG Sesi I Terbang 3%,16 June 2020 11:51
"IHSG Melorot, Ini Deretan Saham yang Diborong & Dilepas Asing",16 June 2020 07:10
"Market Cap Unilever Salip Telkom, Jadi Juara Ketiga",15 June 2020 10:57
"Ini Saham Bagus Hari Ini, 'Murah' & Berpotensi Cuan",10 June 2020 08:35
"Bank Mandiri Salip Sampoerna, Market Cap Chandra Asri Drop",08 June 2020 11:25
"IHSG Siap Nyeruduk Lagi, Simak Deretan Saham Pilihan Hari Ini",04 June 2020 08:36
"Masuk Rp 872 M, Ini 5 Saham yang Paling Banyak Diborong Asing",02 June 2020 17:32
"Kapitalisasi Pasar Bank Melesat, BRI Salip Telkom & Unilever",02 June 2020 10:53
"Wow! New Normal, Bikin 5 Saham Big Cap Terbang Hari Ini",26 May 2020 10:52
"Market Cap 9 Emiten Naik, Indofood CBP Malah Ambles Rp 8 T",26 May 2020 10:35
"Lebaran Usai, Simak Saham-saham Potensi Cuan Hari Ini",26 May 2020 08:06
"Corona, Ini Saham Terbanyak Diborong & Diobral Investor Asing",24 May 2020 17:14
Ini Dia Emiten LQ45 Pencetak Laba Terbesar & Saham 'Termurah',22 May 2020 14:46
"Vaksin Corona Ditemukan, Simak Saham-saham Potensial Hari Ini",20 May 2020 08:42
"Market Cap BCA Paling Melesat, Indofood Salip Chandra Asri",18 May 2020 11:08
"Ada Sinyal IHSG Hijau, Simak Saham Potensi Cuan Hari Ini",18 May 2020 08:50
"Sandiaga Uno: Jika Bursa Kita Gak Berubah, Orang IPO di Luar",15 May 2020 14:26
"Fundamental Oke, Sandiaga Uno Rekomendasikan Saham-saham Ini",15 May 2020 13:29
"3 Hari Berturut IHSG Merah, Yuk Cari Saham 'Murah'",15 May 2020 08:32
"IHSG Rentan Tertekan, tapi Pasti Ada Saham 'Murah' Hari Ini",14 May 2020 08:45
"Berkah Ramadan, Deretan Saham Konsumer Ini Cuan Banyak",12 May 2020 12:45
"Asing Masih Obral Saham RI, Cek Mana yang Murah Hari Ini",12 May 2020 08:44
"Pekan Lalu IHSG Merah, Kapitalisasi BCA Malah Melesat Rp 11 T",11 May 2020 10:46
"PDB Sudah Price In, Simak Saham 'Murah' Pilihan Hari Ini",06 May 2020 08:19
"Kinerja Q1 Emiten Besar Masih Biasa, tapi Awas Rontok di Q2",04 May 2020 14:01
"Market Cap BCA Menguat Sendirian, Telkom Geser Bank BRI",04 May 2020 11:51
"IHSG Mulai Uptrend, Simak Saham-saham Pilihan Hari Ini",04 May 2020 08:22
"Ada UNVR, TLKM & GGRM, Sederet Saham Pilihan Broker",30 April 2020 08:56
"Laba Unilever Naik 6,5% Jadi Rp 1,7 T, Tapi Saham Turun 4,76%",29 April 2020 18:30
"Dibayangi Net Sell, Simak Saham-saham Pilihan Hari Ini",29 April 2020 08:46
"IHSG Merah, Market Cap Mandiri, Sampoerna & Astra Tergerus",27 April 2020 11:42
"Hari Pertama Puasa, Simak Saham Potensi Cuan Akhir Pekan Ini",24 April 2020 08:37
"Duh! Obat Corona Gagal, IHSG Bisa Merah Jelang Weekend",24 April 2020 08:05
"Efek Lockdown, Omzet Unilever Naik Tipis Jadi Rp 206 T di Q1",23 April 2020 16:36
"Dari ADRO hingga SRIL, Simak Rekomendasi Saham Hari Ini!",22 April 2020 08:45
"Bursa RI Bergejolak, Ini Sederet Saham yang Relatif 'Anteng'",21 April 2020 13:55
"Dunia Menuju Resesi, Asing Bawa Kabur Rp 15,5 T dari Bursa RI",21 April 2020 10:40
"Harga Minyak Dunia Minus, Mau Beli Saham Apa Hari Ini?",21 April 2020 07:51
"Deretan 10 Besar Market Cap, Gudang Garam Tersingkir",20 April 2020 11:06
"Cek Saham Pilihan di Awal Pekan, dari BBCA hingga SIDO",20 April 2020 08:46
"Jelang Bulan Puasa, Saham Konsumer Bisa 'Kebal' Corona?",16 April 2020 14:23
Oke Juga! 5 Saham LQ45 Ini 'Kebal' Corona Sebulan Terakhir,15 April 2020 07:32
Diskon Gede! Deretan Saham LQ45 Ini Layak Diburu,14 April 2020 16:45
"Deretan 10 Besar Market Cap, Astra Geser Indofood CBP",13 April 2020 11:37
"Banyak Saham 'Murah', Ini Pilihan Broker untuk Hari Ini",13 April 2020 08:19
10 Besar Market Cap Berubah! Saham Mana yang Masuk & Kegeser?,09 April 2020 12:42
"Jelang Libur Paskah, Simak Dulu Saham Pilihan Hari Ini",09 April 2020 08:38
Simak Apa Saja Saham Pilihan Broker Hari Ini,08 April 2020 08:38
"Jokowi Tabur Stimulus Rp 405 T, Ini Sederet Saham Pilihan",01 April 2020 14:54
"Ada Stimulus dari Jokowi, Simak Saham Pilihan Hari Ini",01 April 2020 08:41
"Menguji Kedahsyatan Stimulus Jokowi, Ini Arah IHSG",01 April 2020 08:16
"Tren Bearish IHSG Belum Berakhir, Cek Saham Pilihan Hari Ini",31 March 2020 08:17
"Great Sale! IHSG Ambles, Harga 5 Saham Ini Lagi Murah nih",30 March 2020 12:02
"Tunggu Kepastian Karantina Jabodetabek, IHSG Ambles 4,11%",30 March 2020 12:02
"Bersiap Karantina, IHSG Ambles 4,7% & 126 Emiten Dekati ARB",30 March 2020 09:53
"Wall Street Hijau, Semoga IHSG Punya Amunisi untuk Tancap Gas",27 March 2020 08:05
"Sederet Fakta IHSG: Terbaik Sejak 1999, Frekuensi Rekor!",27 March 2020 07:32
"IHSG Naik 10%, Frekuensi Transaksi BEI Pecahkan Rekor Baru",26 March 2020 19:03
Standing Applause! IHSG Catat Penguatan Terbesar Sejak 1999,26 March 2020 16:40
"IHGS Melesat 10%, Ini Sederet Saham yang Kena ARA",26 March 2020 15:51
"Sesi II, IHSG Masih Punya Taji untuk Menguat",26 March 2020 13:26
Simak! Deretan Sektor Emiten yang Tahan Paparan COVID-19,26 March 2020 13:12
"IHSG Melesat 9%, 18 Saham LQ45 Naik 10% Lebih",26 March 2020 11:14
"IHSG Berpotensi Menguat, Simak Saham Pilihan Broker Hari Ini",26 March 2020 08:02
"IHSG Belum Stabil, Saham Defensif Banyak jadi Pilihan Broker",24 March 2020 08:39
"IHSG Ambles Nyaris 4% di Sesi I, tapi Asing Net Buy Lho...",23 March 2020 12:54
"IHSG Ambles 4% Lebih, 5 Saham Kena ARB & 123 Mendekati",23 March 2020 09:44
"Waspada Koreksi IHSG, Masih Bisa Cuan di Saham-saham Ini",23 March 2020 08:47
"Penyelamat IHSG, Ini 5 Saham yang Diborong Asing",20 March 2020 16:28
"Cuan...Cuan, IHSG Melesat Lebih dari 2%",20 March 2020 15:31
"Saham Big Cap Terbang, IHSG Rebound Melesat 1% Lebih",20 March 2020 14:46
"IHSG Mencoba Rebound Setelah Drop 1,22% di Sesi I, Bisa?",18 March 2020 13:06
"Ada Stimulus dari Trump, Simak Dulu Saham Pilihan Hari Ini",18 March 2020 08:44
"Buyback & Work From Home, Siasat Emiten Redam Dampak Corona",18 March 2020 08:11
"Sinyal IHSG Sudah Bottom, tapi Corona Susah Diprediksi",17 March 2020 13:22
"IHSG di Bawah 4.500, 3 ARB & Ratusan Saham Berpotensi Kena",17 March 2020 11:23
"Karyawan Unilever Kerja di Rumah, Distribusi Tetap Jalan",17 March 2020 10:39
"The Fed Beri Harapan IHSG Hijau, Simak Saham Pilihan Broker",16 March 2020 08:34
"9 Saham Kakap Sempat Diobral, Benarkah Harga Sudah Murah?",10 March 2020 15:19
Semangat IHSG! Simak Deretan Saham Pilihan Hari Ini,10 March 2020 08:20
"Cuan di Awal Pekan, Simak Rekomendasi Saham Hari Ini",09 March 2020 08:29
"Jangan Senang Dulu! IHSG Rentan, Simak Rekomendasi Sahamnya",05 March 2020 08:45
Benarkah Saham-saham Blue Chip Sedang Murah?,04 March 2020 07:14
"IHSG Melesat 3,4%, 6 Saham Barang Konsumsi Naik Lebih 3%",03 March 2020 11:48
"RI Terpapar Corona, Simak Saham Potensi Cuan Hari Ini",03 March 2020 08:30
"Minuman Berpemanis Kena Cukai, Siap-siap Harga Naik 2-17%",01 March 2020 11:31
"Anjloknya Saham Bank Besar Bikin IHSG Drop 3,69%",28 February 2020 09:27
"Sudah Jatuh Banyak, Masih Adakah Saham Pilihan yang 'Murah'?",28 February 2020 08:59
"Saham Bank BUKU IV Berguguran, Bikin IHSG Drop Lebih 2%",27 February 2020 11:42
Deretan 5 Saham Ini Bikin IHSG Ambruk di Awal Pekan,24 February 2020 10:30
"Koreksi Mereda, Cek Market Cap Saham yang Menanjak",19 February 2020 13:09
"IHSG Menuju Level 6.000, Simak Saham Pilihan Broker Ini",18 February 2020 08:26
Mau Cuan di Awal Pekan? Simak Deretan Saham Pilihan Ini,17 February 2020 08:37
"Corona Bikin IHSG Ambles, tapi Asing Masih Masuk Rp 1,2 T",13 February 2020 16:55
"Senasib dengan Bursa Regional, IHSG Putar Balik ke Zona Merah",13 February 2020 12:42
"Duh! Bursa Asia Menghijau, IHSG Drop Nyaris 1%",12 February 2020 12:26
"Saham Pilihan Broker di Akhir Pekan, dari ASII hingga JSMR",07 February 2020 08:40
"Keyakinan Konsumen RI Turun, Gerak Saham Konsumer Tertahan",06 February 2020 13:24
"Saham BCA Diborong Asing Rp 507 M, Saham FREN Melesat 17%",05 February 2020 17:15
"Pertumbuhan Ekonomi Lemah, IHSG Tak Goyang & Nyaris Naik 1%",05 February 2020 16:23
"Banyak Saham 'Murah', Yuk Lihat Rekomendasi Broker",05 February 2020 08:42
"13 Saham Elite Terkoreksi, Market Cap IHSG Hilang Rp 350 T",03 February 2020 18:15
"IHSG 2020 Jeblok, Duit Rp 443 T Menguap di Pasar Saham RI",03 February 2020 16:56
"Saat IHSG Memerah Karena Corona, Ini Deretan Saham Pilihannya",03 February 2020 11:09
"IHSG di Bawah 6.000, Simak Rekomendasi Saham Hari Ini",03 February 2020 08:40
"IHSG Terburuk dalam 9 Tahun, January Effect Absen Tahun Ini",31 January 2020 16:22
"Duh! Virus Corona, IHSG Anjlok & Tinggalkan Level 6.000",31 January 2020 12:23
"IHSG Ambruk di Bawah 6.000, Cermati Aksi Emiten-emiten Ini!",31 January 2020 09:51
"Laba Unilever di 2019 Ambles 18,68%, Hanya Rp 7,4 T",30 January 2020 18:26
"Masih Dihantui Corona, Saham Apa yang Layak Pilih Hari Ini",30 January 2020 08:39
"Virus Corona Guncang Pasar, Saham Apa yang Bisa Dilirik?",28 January 2020 15:58
"Dampak Virus Corona, IHSG Masih Rentan Terkoreksi!",28 January 2020 08:21
55 Emiten Blue Chips Siap Bidik Investor di MIF 2020,27 January 2020 11:46
Virus Corona & RDG BI Bikin IHSG Menyerah di Akhir Pekan,24 January 2020 16:33
"Besok Tahun Baru Imlek, Semoga Bisa Cuan di Saham-saham Ini",24 January 2020 08:40
"Virus Corona 'Serang' Bursa Asia, IHSG Pede Hijau Sendirian",23 January 2020 12:36
"Gara-gara Virus Corona, IHSG Terjebak di Zona Merah",22 January 2020 12:37
"Belum Ada Sinyal Baik, Saham Apa yang Layak Koleksi?",21 January 2020 08:09
Kejagung Bakal Periksa Erry Firmansyah soal Jiwasraya,17 January 2020 16:26
"Tekanan Jual Masih Besar, Simak Saham Pilihan Hari Ini",16 January 2020 08:37
"Asa Besar Terhadap AS-China, IHSG Sesi I Ditutup Hijau",14 January 2020 12:39
"Kabar Baik AS-China, Simak Rekomendasi Saham Hari Ini",14 January 2020 08:36
"Dibebani Lesunya Penjualan Ritel, IHSG Hanya Bisa Naik Tipis",10 January 2020 16:37
"Penjualan Ritel Lesu, Langkah IHSG jadi Kurang Meyakinkan",10 January 2020 12:13
"Penjualan Ritel Lesu, Saham Konsumer Dilego Pelaku Pasar",10 January 2020 11:35
Simak Saham Rekomendasi Broker Setelah Iran Serang AS,08 January 2020 08:46
"Sempat Ambruk 1% Lebih, IHSG Sesi I Terkoreksi 0,58%",06 January 2020 12:30
"Saham Gorengan Disikat, OJK Dukung Proses Hukum Jiwasraya",03 January 2020 08:57
"IHSG Masih Rentan, Simak Saham Potensi Cuan Hari Ini",03 January 2020 08:21
"Harga Dipecah, Saham Unilever Mulai Diburu Investor",02 January 2020 14:07
"Transaksi Perdana 2020, Yuk Simak Saham Rekomendasi Broker",02 January 2020 08:54
"Hari Terakhir Perdagangan 2019, Simak Saham-saham Pilihan Ini",30 December 2019 08:23
"Jelang Tutup Tahun, 5 Saham LQ45 Ini Paling Cemerlang Sepekan",27 December 2019 18:12
"Berkat Santa Claus Rally, IHSG Menguat 4 Hari Beruntun",27 December 2019 16:51
"Akhir Sesi Satu, IHSG Masih Bertahan di Zona Hijau",27 December 2019 12:09
"Dipicu Santa Claus Rally, IHSG Ditutup di Zona Hijau",26 December 2019 16:36
"IHSG Cuma Naik Tipis 0,07% di Sesi I, Hawa Liburan yah!",26 December 2019 12:40
"Ini Harga Baru Unilever di 2020, Laba Chandra Asri Ambles 81%",26 December 2019 08:50
"Unilever Stock Split Awal Januari 2020, Simak Jadwalnya!",24 December 2019 19:51
"Melesat di Menit-menit Akhir, IHSG Happy Weekend! Naik 0,55%",20 December 2019 16:43
"Sempat Nyaman Menghijau, IHSG Tutup Sesi Satu di Zona Merah",20 December 2019 12:19
"Tunggu RDG Bank Indonesia, Simak Saham-saham Potensi Cuan!",19 December 2019 08:39
"AS-China Siap Damai, Apa Kabar IHSG Hari Ini?",13 December 2019 06:26
"Tekanan Jual Semakin Marak, IHSG Besok Dibayangi Penurunan",12 December 2019 20:44
"Penerimaan Pajak Lesu, IHSG Ditutup Melemah 0,66%",12 December 2019 16:31
"Bursa Saham Asia Menguat, IHSG Malah ke Zona Merah",12 December 2019 12:48
Catat! Pekan Depan 10 Emiten Tebar Dividen Interim,05 December 2019 12:58
"Optimisme Damai Dagang Membuncah, IHSG Nyaman di Zona Hijau",05 December 2019 12:35
"Ikuti Jejak Bursa Asia, IHSG ke Zona Merah",03 December 2019 12:42
"Cuma Butuh Rp 6,7 T untuk Bawa IHSG Melejit Hampir 2%",02 December 2019 16:49
"Inflasi Aman & Insentif Pajak Ditebar, IHSG Melesat 1,18%",02 December 2019 12:37
Simak 5 Peristiwa Penting yang Terjadi Pekan Lalu,02 December 2019 08:49
Ini Dia Saham-saham Pilihan di Awal Desember,02 December 2019 07:50
"Berharap Window Dressing Bantu ""Normalisasi"" Transaksi Bursa",02 December 2019 07:03
"Akhir November, Saham-saham Barang Konsumsi Unjuk Gigi",29 November 2019 13:51
"UNVR Tebar Dividen Rp 3,28 T, Simak Jadwalnya",29 November 2019 11:56
"IHSG di Bawah 6.000, Saham Apa Layak Pilih Hari Ini?",29 November 2019 08:51
Otak-atik Saham Bank & Konsumer Harapan Terakhir Bagi IHSG,25 November 2019 16:19
Unilever Siap-Siap Stock Split Awal 2020,23 November 2019 17:49
"Stock Split Sah, Bisa Beli Saham Unilever di Bawah Rp 1 Juta",21 November 2019 06:47
Simak Aksi Emiten Kemarin untuk Mulai Perdagangan Hari Ini!,21 November 2019 06:25
"1 Lot Saham UNVR Bisa di Bawah Rp 1 Juta, Simak Arah Sahamnya",20 November 2019 15:58
"Ekonomi RI Memang Berat, Ini Penjelasan Unilever",20 November 2019 14:50
"UNVR Stock Split Saham, Satu Lot Kurang dari Rp 1 Juta",20 November 2019 13:56
"Unilever Punya 2 Direksi Baru, Simak Rekam Jejaknya",20 November 2019 13:45
"Sah, Unilever Stock Split & Berlaku Awal 2020",20 November 2019 12:09
"Asing Masuk Rp 205 M, Saham BBCA, BBRI & BMRI Diborong!",19 November 2019 17:28
"AS-China Bikin Panas-Dingin, IHSG Tangguh Juga! Hijau",19 November 2019 16:42
Great Sale Lagi! Simak Deretan Saham Konsumer Murah Meriah,19 November 2019 14:56
"Anjlok Hampir 20%, Indeks Sektor Konsumer Belum Juga Bangkit",15 November 2019 15:06
"Jelang Akhir Pekan, Yuk Simak Saham Pilihan Broker",15 November 2019 08:58
"Kabur Lagi! Selama November Asing Catat Net Sell Rp 5,2 T",14 November 2019 17:32
"Perang Dagang & Hong Kong Membara, IHSG Jatuh 0,6%",13 November 2019 16:30
"Tunggu Neraca Dagang, Intip Saham Pilihan Hari Ini",13 November 2019 08:34
Ini Lima Saham yang Melonjak Jelang Penutupan dan Angkat IHSG,12 November 2019 19:46
"IHSG Rentan Koreksi, Simak Deretan Saham Pilihan Broker Ini",12 November 2019 08:42
"Bersaing Ketat, Market Cap Bank Mandiri Salip Unilever",11 November 2019 13:08
"IHSG Downtrend Hari Ini, Pantau Saham BBRI hingga INDY",08 November 2019 07:57
"Supaya Tak Boncos, Simak Saham Pilihan Broker Ini!",07 November 2019 07:25
"Pasar Saham Dunia Galau, IHSG Tampaknya Sulit Tidak Melow",07 November 2019 07:17
Sentimen Positif Dunia Bisa Angkat Pasar Domestik Lebih Lama,06 November 2019 07:26
"Galau Tunggu Hasil PDB, Ini Saham Pilihannya",05 November 2019 08:20
"Nah Ini Dia, Saham Pilihan di Awal November",01 November 2019 08:16
"Tunggu Rilis Kinerja Emiten, Yuk Intip Saham Pilihan Hari Ini",30 October 2019 08:26
"Sempat Menghijau, IHSG Tutup Sesi Satu di Zona Merah",29 October 2019 12:28
"IHSG Rentan Koreksi, Simak Deretan Saham Pilihan Hari Ini",29 October 2019 08:45
"Kondisi Eksternal Kondusif, Pasar Keuangan RI Bisa Ngegas?",29 October 2019 06:13
"Meski Asing Profit Taking Rp 315 M, IHSG Tetap Ditutup Hijau",28 October 2019 16:45
"Kurang Meyakinkan, IHSG Sesi I Menguat Tipis & Rentan Ambles",28 October 2019 12:37
"Asyik! Asing Masuk Rp 117 M, Ini 5 Saham yang Diborong",28 October 2019 11:37
"Mau Stock Split 5:1, Harga Saham UNVR Malah Drop 2,54%",26 October 2019 12:04
"Ada Menteri Baru, Simak Menu Saham Pilihan Hari Ini",23 October 2019 08:16
"Sri Mulyani Menkeu Lagi, Asing Masuk, Rupiah Seng Ada Lawan!",23 October 2019 07:44
"Unilever Stock Split 5:1, Harga Sahamnya Murah atau Mahal?",23 October 2019 06:19
"Hore! Sri Mulyani Menkeu Lagi, Asing Masuk Rp 65 M",22 October 2019 17:11
Senyum Sri Mulyani Bawa IHSG Hijau 8 Hari Beruntun,22 October 2019 16:38
"Yes! Unilever Stock Split 5:1, Bisa Beli Rp 8.600-an/Unit",22 October 2019 10:05
"Drama Hari Ke-2 Kabinet Jokowi, Asing Sudah Kabur Rp 1 T",22 October 2019 07:11
"""Drama"" Kabinet Bikin IHSG Tutup di Zona Hijau Hari Ini",21 October 2019 16:37
Asyik! Permintaan CPO India Dongkrak Saham Sawit & IHSG,21 October 2019 13:15
"Mahfud MD Hingga Nadiem Jadi Menteri, IHSG Bertahan Hijau",21 October 2019 12:42
"'Panic Selling' Menimpa Unilever, Cek Dulu Fundamentalnya!",18 October 2019 19:55
Asing Masih Galau! Ini Sederet Saham yang Dilepas,18 October 2019 10:21
"Siap-siap! IHSG Bakal Happy Ending, 6 Hari Beruntun Menguat",18 October 2019 09:06
"Laba Unilever Anjlok, Bank Terbesar Dunia Rights Issue di BEI",18 October 2019 07:07
"Naik Lima Hari Berturut-turut, IHSG Besok Masih ""Ogah"" Turun",17 October 2019 18:24
"Laba Q3-2019 Drop, Saham UNVR Langsung Nyungsep",17 October 2019 16:29
"Waduh! Laba Unilever Anjlok 24,37% di Q3, Ada Apa?",17 October 2019 14:19
"Ini Deretan Harga Saham 'Tertinggi' di BEI, Berat Buat Ritel?",17 October 2019 13:37
"Ada Angin Segar dari Menkeu AS, IHSG Sementara Waktu Hijau",17 October 2019 12:40
"Digempur Sana-Sini, Masihkah IHSG Kuat?",17 October 2019 07:01
Ini Dia Enam Saham Blue Chips Penyelamat IHSG Hari Ini,16 October 2019 18:45
Menakar Cuan UNVR Hingga BBCA yang Mau Stock Split,15 October 2019 09:07
"Saham BBCA, UNVR & TBIG Bakal Lebih Murah, Beli Enggak?",14 October 2019 12:20
"Wangi Kemesraan AS-China, Ini Saham Pilihan Broker",14 October 2019 07:56
"Ada Perang Dagang, Begini Kinerja Indeks Saham Syariah RI",11 October 2019 14:45
"Ramai-ramai Emiten Stock Split, Apa Tujuannya?",11 October 2019 13:27
"TLKM Hingga ANTM, Simak Saham Pilihan Broker",10 October 2019 07:58
"Ikuti Unilever, Tower Bersama Siap Stock Split Saham 1:5",08 October 2019 08:35
Gawat! Hari Ini IHSG Berpotensi Merah Lagi & di Bawah 6.000,08 October 2019 08:29
"Awas! IHSG Berpeluang Memerah, Simak Saham Pilihan Ini",08 October 2019 08:26
"Panik! IHSG di Bawah 6.000, 6 Saham Ini Ramai Dilepas Asing!",07 October 2019 14:55
"No Deal AS-China, TPIA, UNVR & INTP Cs Amblas & IHSG Merah",07 October 2019 12:35
"Mau Stock Split, Saham Unilever Mulai Dilepas Asing",07 October 2019 10:34
"Akhir 2019, IHSG Bisa Sentuh Level Berapa sih?",04 October 2019 15:53
"IHSG Turun Dalam & Banyak Saham Murah, Mana yang Layak Pilih?",04 October 2019 11:12
"Sedang Turun, Saham Konsumer kok Masih Pantas Diincar?",02 October 2019 16:00
Yakin Stock Split Bikin Saham Jadi Rame? Ini Data Historisnya,01 October 2019 11:15
"Mundurnya Direksi Sriwijaya Air, UNVR akan Stock Split",01 October 2019 08:18
"UNVR Stock Split, Diterima Asing & Ditolak Lokal",01 October 2019 06:37
"Mau Stock Split, Harga UNVR Nyungsep tapi Diborong Asing",30 September 2019 17:42
"September Diramal Deflasi, Saham-saham Konsumer Babak Belur!",30 September 2019 11:09
"Siap Stock Split, Ini Alasan Utama Unilever",30 September 2019 10:05
"Siap Stock Split, Saham Unilever kok Langsung Amblas?",30 September 2019 09:30
"Jreng! Investor Ritel Berbahagialah, UNVR akan Stock Split",30 September 2019 06:28
"Unilever Mau Stock Split, Ritel Bisa Beli Saham Lebih Banyak",29 September 2019 22:21
"Unilever Indonesia Ganti Direksi, Ada Apa?",29 September 2019 16:21
"Jadi Bos Unilever, Punya Gengsi & Bergaji Hingga Rp 420/juta",26 September 2019 12:35
"Jika Tak Lekas Pulih, IHSG akan Melemah 5 Hari Beruntun!",25 September 2019 12:51
"Ketidakpastian Masih Tinggi, Penting Simak Saham Pilihan Ini!",25 September 2019 07:45
"Diliputi Aksi Demo, Cermati Saham-saham Pilihan Hari Ini",24 September 2019 08:49
"Melemah di Akhir Pekan, IHSG Kirimkan Sinyal Penguatan",20 September 2019 18:36
Cuan! Kinerja Islamic Index Lebih Unggul Dibandingkan IHSG,18 September 2019 13:55
Simak Rekomendasi Saham di Tengah Pelemahan IHSG,17 September 2019 07:50
"Berharap Tren Penguatan Jumat Akan Berlanjut, Happy Weekend!",13 September 2019 07:40
"Dunia di Ambang Resesi, Aman Beli Saham Apa ya?",11 September 2019 16:17
Sentimen Turunnya Suku Bunga AS dan Eropa Kompak Angkat Pasar,10 September 2019 07:28
Eksklusif! Bos Unilever Bicara Tantangan Industri & Saham,09 September 2019 17:58
Sah! 4 Hari Sudah IHSG Menguat Tanpa Putus,09 September 2019 16:56
"Akhir Sesi Satu Masih Hijau, IHSG Siap Reli 4 Hari Beruntun!",09 September 2019 12:44
"Keyakinan Konsumen Melemah (Lagi), Saham Konsumer Berguguran",05 September 2019 11:45
"Merah Lagi, Tak Ada September Ceria Bagi IHSG",03 September 2019 16:40
"September Ceria, Simak Saham Pilihan Broker Hari Ini",02 September 2019 08:19
"Hore! Asing Balik Lagi, IHSG Hijau 4 Hari Beruntun",30 August 2019 16:43
"AS-China Dingin, Empat Hari Sudah IHSG Bertahan Hijau!",30 August 2019 12:18
Simak Saham Pilihan Broker Hari Ini,29 August 2019 07:53
"Fiuh! Sempat Tergelincir, IHSG Finis di Zona Hijau",28 August 2019 16:39
Hati-hati! Sedikit Lagi IHSG ke Zona Merah,28 August 2019 12:48
"Tak Sekalipun Melemah, IHSG Melesat 1,02% Hingga Penutupan",27 August 2019 17:04
"AS-China Bisa Rujuk, IHSG Cetak Penguatan 0,74%",27 August 2019 12:46
"Sebulan IHSG Diobral Asing, Tapi 5 Emiten Ini Diburu Rp 2,3 T",26 August 2019 12:15
Mau Kaya? Ternyata Begini Tips Investasi Ala Lo Kheng Hong,23 August 2019 18:11
Mau Transaksi Hari Ini? Simak Saham Pilihan Broker,20 August 2019 08:34
"Naik 4% Sepekan, Kapitalisasi HMSP Lewati Mandiri & Unilever",19 August 2019 14:11
"Diterpa Aksi Ambil Untung, IHSG Banting Setir ke Zona Merah",19 August 2019 12:37
"Nyaman di Zona Hijau, IHSG Sambut Weekend dengan Happy Ending",16 August 2019 12:19
"Neraca Dagang Tak Kuasa Jadi Penolong, IHSG Ambruk 1,09%",15 August 2019 12:42
"Investor Asing Tarik Dana Nyaris Rp 700 M, IHSG Jatuh 0,63%",13 August 2019 16:47
Bara Demo Hong Kong & Perang Dagang Seret IHSG ke Zona Merah,13 August 2019 12:52
"Kisah Investor Muda Cuan Rp 1M/bulan, Ini Saham Pilihannya",13 August 2019 09:42
"CAD Bengkak Bikin Gemetar, IHSG Putar Balik ke Zona Merah",12 August 2019 12:39
Simak Saham-saham Pilihan Broker untuk Hari Ini,12 August 2019 08:34
"Anak Muda Ini Bisa Cuan Rp 1 M/Bulan, Emang Beli Saham Apa?",12 August 2019 06:30
Top! Alumnus Sastra China Ini Cuan Rp 1 M/bulan dari Saham,10 August 2019 18:06
"Huft...Perdagangan Begitu Menegangkan, IHSG Sukses Menguat",09 August 2019 17:04
"Diborong Asing, Ini Perbandingan Kinerja Para ""Raja"" Saham",07 August 2019 13:10
"Keyakinan Konsumen Turun Lagi, Saham Konsumer Kok Melesat?",07 August 2019 11:57
"Ambruk 4 Hari, Lo Kheng Hong: Bank & Konsumer Potensial",07 August 2019 08:14
"IHSG Babak Belur, Asing Borong Saham Unilever Dkk",06 August 2019 16:30
